id,voc_type_cd,voc_type_nm,voc_cnt,day_cnt
E1015235,9,해지,2,2
E1015236,9,해지,1,1
E1015237,7,AS,1,1
E1015237,8,품질,1,1
E1015238,1,가입,1,1
E1015238,3,채널,2,2
E1015239,12,업무협조,1,1
E1015240,10,혜택,1,1
E1015241,8,품질,1,1
E1015242,5,변경/조회,1,1
E1015242,8,품질,2,1
E1015243,12,업무협조,1,1
E1015244,1,가입,1,1
E1015244,2,개통,1,1
E1015244,6,청구 수/미납,1,1
E1015245,6,청구 수/미납,3,1
E1015245,12,업무협조,1,1
E1015246,3,채널,1,1
E1015247,6,청구 수/미납,1,1
E1015248,3,채널,1,1
E1015248,9,해지,2,2
E1015249,6,청구 수/미납,1,1
E1015250,9,해지,1,1
E1015251,12,업무협조,1,1
E1015252,5,변경/조회,1,1
E1015253,10,혜택,1,1
E1015254,6,청구 수/미납,1,1
E1015255,9,해지,1,1
E1015256,6,청구 수/미납,1,1
E1015257,4,이용,1,1
E1015258,6,청구 수/미납,1,1
E1015259,1,가입,1,1
E1015259,6,청구 수/미납,1,1
E1015260,5,변경/조회,1,1
E1015261,3,채널,1,1
E1015261,5,변경/조회,1,1
E1015261,9,해지,3,2
E1015262,12,업무협조,1,1
E1015263,4,이용,1,1
E1015263,8,품질,1,1
E1015263,12,업무협조,1,1
E1015264,9,해지,1,1
E1015265,6,청구 수/미납,1,1
E1015266,9,해지,1,1
E1015267,10,혜택,1,1
E1015268,6,청구 수/미납,1,1
E1015269,5,변경/조회,1,1
E1015270,3,채널,2,2
E1015271,9,해지,1,1
E1015271,12,업무협조,1,1
E1015272,8,품질,1,1
E1015273,5,변경/조회,1,1
E1015273,6,청구 수/미납,1,1
E1015274,6,청구 수/미납,2,1
E1015275,3,채널,1,1
E1015276,8,품질,2,1
E1015277,3,채널,1,1
E1015277,12,업무협조,1,1
E1015278,4,이용,1,1
E1015279,9,해지,1,1
E1015280,9,해지,1,1
E1015281,1,가입,1,1
E1015281,3,채널,1,1
E1015282,4,이용,1,1
E1015283,4,이용,1,1
E1015284,5,변경/조회,2,2
E1015285,9,해지,2,1
E1015286,1,가입,1,1
E1015286,5,변경/조회,1,1
E1015286,6,청구 수/미납,1,1
E1015286,9,해지,2,2
E1015286,12,업무협조,1,1
E1015287,5,변경/조회,1,1
E1015288,1,가입,1,1
E1015289,9,해지,1,1
E1015290,7,AS,1,1
E1015290,12,업무협조,2,1
E1015291,1,가입,1,1
E1015292,12,업무협조,1,1
E1015293,1,가입,1,1
E1015294,8,품질,1,1
E1015295,9,해지,2,1
E1015296,5,변경/조회,1,1
E1015297,1,가입,1,1
E1015298,1,가입,1,1
E1015299,5,변경/조회,1,1
E1015300,1,가입,1,1
E1015300,9,해지,1,1
E1015301,6,청구 수/미납,1,1
E1015301,11,정보보호/언론보도,1,1
E1015301,12,업무협조,1,1
E1015302,4,이용,1,1
E1015303,6,청구 수/미납,1,1
E1015304,5,변경/조회,1,1
E1015304,12,업무협조,1,1
E1015305,9,해지,1,1
E1015306,1,가입,1,1
E1015307,6,청구 수/미납,1,1
E1015308,4,이용,1,1
E1015309,12,업무협조,1,1
E1015310,10,혜택,1,1
E1015311,5,변경/조회,1,1
E1015311,9,해지,2,1
E1015311,12,업무협조,1,1
E1015312,8,품질,1,1
E1015313,9,해지,3,3
E1015314,9,해지,1,1
E1015315,12,업무협조,2,1
E1015316,4,이용,1,1
E1015316,12,업무협조,1,1
E1015317,9,해지,1,1
E1015318,5,변경/조회,1,1
E1015319,6,청구 수/미납,1,1
E1015320,9,해지,2,1
E1015321,1,가입,1,1
E1015322,2,개통,1,1
E1015322,5,변경/조회,1,1
E1015322,9,해지,1,1
E1015323,5,변경/조회,1,1
E1015324,8,품질,1,1
E1015325,3,채널,1,1
E1015326,12,업무협조,2,1
E1015327,12,업무협조,2,1
E1015328,9,해지,1,1
E1015329,12,업무협조,1,1
E1015330,5,변경/조회,2,2
E1015331,12,업무협조,1,1
E1015332,9,해지,1,1
E1015332,12,업무협조,2,1
E1015333,6,청구 수/미납,1,1
E1015334,8,품질,1,1
E1015335,9,해지,1,1
E1015336,10,혜택,1,1
E1015337,9,해지,1,1
E1015338,8,품질,1,1
E1015339,9,해지,1,1
E1015340,5,변경/조회,1,1
E1015341,6,청구 수/미납,1,1
E1015342,5,변경/조회,1,1
E1015342,12,업무협조,1,1
E1015343,4,이용,1,1
E1015344,9,해지,1,1
E1015345,12,업무협조,1,1
E1015346,9,해지,2,1
E1015347,4,이용,1,1
E1015347,12,업무협조,1,1
E1015348,6,청구 수/미납,1,1
E1015349,12,업무협조,1,1
E1015350,8,품질,1,1
E1015351,4,이용,1,1
E1015352,6,청구 수/미납,1,1
E1015353,12,업무협조,1,1
E1015354,10,혜택,1,1
E1015355,12,업무협조,1,1
E1015356,9,해지,1,1
E1015357,12,업무협조,2,2
E1015358,9,해지,1,1
E1015359,4,이용,1,1
E1015360,12,업무협조,3,3
E1015361,4,이용,1,1
E1015362,12,업무협조,1,1
E1015363,1,가입,1,1
E1015364,3,채널,2,1
E1015364,7,AS,3,1
E1015364,8,품질,1,1
E1015364,9,해지,2,2
E1015364,12,업무협조,2,1
E1015365,9,해지,1,1
E1015366,8,품질,1,1
E1015367,7,AS,1,1
E1015367,8,품질,1,1
E1015368,6,청구 수/미납,1,1
E1015369,6,청구 수/미납,2,2
E1015369,12,업무협조,1,1
E1015370,9,해지,1,1
E1015371,6,청구 수/미납,1,1
E1015372,4,이용,1,1
E1015372,6,청구 수/미납,1,1
E1015373,6,청구 수/미납,1,1
E1015374,5,변경/조회,1,1
E1015375,6,청구 수/미납,1,1
E1015376,8,품질,1,1
E1015377,6,청구 수/미납,1,1
E1015377,8,품질,1,1
E1015378,4,이용,1,1
E1015379,9,해지,1,1
E1015380,1,가입,1,1
E1015381,3,채널,1,1
E1015381,6,청구 수/미납,1,1
E1015381,8,품질,2,2
E1015382,6,청구 수/미납,1,1
E1015383,9,해지,1,1
E1015384,9,해지,1,1
E1015385,4,이용,1,1
E1015386,3,채널,1,1
E1015387,1,가입,1,1
E1015388,9,해지,1,1
E1015388,12,업무협조,1,1
E1015389,1,가입,1,1
E1015390,5,변경/조회,1,1
E1015390,8,품질,1,1
E1015390,12,업무협조,1,1
E1015391,9,해지,2,1
E1015391,12,업무협조,1,1
E1015392,9,해지,1,1
E1015393,4,이용,1,1
E1015394,8,품질,1,1
E1015395,6,청구 수/미납,1,1
E1015396,9,해지,2,1
E1015397,5,변경/조회,1,1
E1015398,6,청구 수/미납,1,1
E1015398,12,업무협조,1,1
E1015399,12,업무협조,1,1
E1015400,4,이용,1,1
E1015401,1,가입,1,1
E1015402,4,이용,1,1
E1015403,5,변경/조회,2,1
E1015403,7,AS,1,1
E1015403,8,품질,1,1
E1015404,1,가입,1,1
E1015405,9,해지,1,1
E1015406,7,AS,1,1
E1015406,8,품질,1,1
E1015407,6,청구 수/미납,1,1
E1015408,3,채널,1,1
E1015409,9,해지,2,1
E1015409,12,업무협조,1,1
E1015410,4,이용,1,1
E1015410,9,해지,2,2
E1015411,12,업무협조,1,1
E1015412,9,해지,1,1
E1015413,6,청구 수/미납,1,1
E1015414,9,해지,2,1
E1015415,1,가입,1,1
E1015416,7,AS,1,1
E1015416,8,품질,1,1
E1015417,9,해지,2,2
E1015418,5,변경/조회,1,1
E1015419,9,해지,1,1
E1015419,12,업무협조,1,1
E1015420,5,변경/조회,1,1
E1015421,10,혜택,1,1
E1015422,1,가입,1,1
E1015422,4,이용,1,1
E1015423,4,이용,1,1
E1015424,6,청구 수/미납,2,2
E1015425,9,해지,1,1
E1015425,12,업무협조,1,1
E1015426,9,해지,1,1
E1015427,9,해지,2,2
E1015428,9,해지,1,1
E1015429,9,해지,1,1
E1015430,9,해지,1,1
E1015431,1,가입,2,1
E1015432,5,변경/조회,2,2
E1015433,4,이용,1,1
E1015433,6,청구 수/미납,2,2
E1015433,8,품질,1,1
E1015433,9,해지,1,1
E1015433,12,업무협조,2,2
E1015434,6,청구 수/미납,1,1
E1015435,5,변경/조회,1,1
E1015436,1,가입,1,1
E1015437,9,해지,1,1
E1015438,5,변경/조회,2,2
E1015438,10,혜택,1,1
E1015439,1,가입,1,1
E1015439,5,변경/조회,1,1
E1015440,5,변경/조회,1,1
E1015441,12,업무협조,1,1
E1015442,12,업무협조,1,1
E1015443,6,청구 수/미납,1,1
E1015444,4,이용,1,1
E1015445,4,이용,1,1
E1015445,5,변경/조회,1,1
E1015445,12,업무협조,1,1
E1015446,4,이용,1,1
E1015447,5,변경/조회,1,1
E1015448,7,AS,2,1
E1015448,8,품질,1,1
E1015449,1,가입,1,1
E1015449,3,채널,1,1
E1015449,5,변경/조회,1,1
E1015449,11,정보보호/언론보도,1,1
E1015449,12,업무협조,2,2
E1015450,5,변경/조회,1,1
E1015450,6,청구 수/미납,1,1
E1015451,6,청구 수/미납,1,1
E1015451,12,업무협조,1,1
E1015452,6,청구 수/미납,1,1
E1015452,9,해지,1,1
E1015453,8,품질,1,1
E1015454,6,청구 수/미납,1,1
E1015455,9,해지,1,1
E1015456,6,청구 수/미납,1,1
E1015457,1,가입,1,1
E1015457,6,청구 수/미납,1,1
E1015457,7,AS,1,1
E1015457,8,품질,1,1
E1015458,6,청구 수/미납,1,1
E1015459,6,청구 수/미납,1,1
E1015460,6,청구 수/미납,1,1
E1015461,12,업무협조,1,1
E1015462,1,가입,1,1
E1015462,12,업무협조,1,1
E1015463,6,청구 수/미납,1,1
E1015464,4,이용,1,1
E1015464,9,해지,1,1
E1015465,12,업무협조,1,1
E1015466,8,품질,1,1
E1015467,12,업무협조,1,1
E1015468,12,업무협조,1,1
E1015469,9,해지,1,1
E1015470,4,이용,1,1
E1015471,6,청구 수/미납,1,1
E1015472,1,가입,1,1
E1015472,10,혜택,1,1
E1015472,12,업무협조,1,1
E1015473,3,채널,1,1
E1015473,6,청구 수/미납,3,1
E1015473,12,업무협조,2,2
E1015474,3,채널,1,1
E1015475,5,변경/조회,1,1
E1015476,9,해지,1,1
E1015477,9,해지,1,1
E1015478,3,채널,1,1
E1015479,6,청구 수/미납,1,1
E1015480,9,해지,2,2
E1015481,4,이용,1,1
E1015482,1,가입,1,1
E1015482,9,해지,1,1
E1015483,12,업무협조,1,1
E1015484,9,해지,3,2
E1015484,12,업무협조,1,1
E1015485,3,채널,1,1
E1015485,5,변경/조회,1,1
E1015485,9,해지,3,2
E1015485,12,업무협조,1,1
E1015486,6,청구 수/미납,1,1
E1015487,9,해지,2,2
E1015488,9,해지,1,1
E1015489,5,변경/조회,1,1
E1015490,9,해지,1,1
E1015491,1,가입,1,1
E1015492,4,이용,1,1
E1015493,9,해지,1,1
E1015494,3,채널,1,1
E1015494,9,해지,1,1
E1015495,5,변경/조회,1,1
E1015496,12,업무협조,1,1
E1015497,6,청구 수/미납,1,1
E1015498,4,이용,1,1
E1015499,4,이용,1,1
E1015499,5,변경/조회,2,2
E1015499,6,청구 수/미납,1,1
E1015500,3,채널,1,1
E1015501,12,업무협조,1,1
E1015502,5,변경/조회,1,1
E1015503,1,가입,1,1
E1015504,9,해지,1,1
E1015505,12,업무협조,2,1
E1015506,9,해지,1,1
E1015507,10,혜택,1,1
E1015508,9,해지,1,1
E1015509,5,변경/조회,1,1
E1015509,12,업무협조,1,1
E1015510,3,채널,2,2
E1015510,8,품질,1,1
E1015510,9,해지,1,1
E1015510,12,업무협조,2,2
E1015511,12,업무협조,1,1
E1015512,8,품질,1,1
E1015513,9,해지,2,2
E1015513,12,업무협조,2,1
E1015514,5,변경/조회,1,1
E1015515,6,청구 수/미납,1,1
E1015516,6,청구 수/미납,1,1
E1015517,5,변경/조회,1,1
E1015517,6,청구 수/미납,1,1
E1015517,12,업무협조,1,1
E1015518,9,해지,1,1
E1015519,5,변경/조회,1,1
E1015519,12,업무협조,2,1
E1015520,4,이용,1,1
E1015520,6,청구 수/미납,1,1
E1015520,12,업무협조,1,1
E1015521,1,가입,1,1
E1015521,4,이용,1,1
E1015522,1,가입,1,1
E1015522,9,해지,1,1
E1015522,12,업무협조,1,1
E1015523,5,변경/조회,1,1
E1015524,1,가입,1,1
E1015524,5,변경/조회,1,1
E1015524,6,청구 수/미납,1,1
E1015524,12,업무협조,2,2
E1015525,12,업무협조,2,2
E1015526,12,업무협조,2,1
E1015527,3,채널,1,1
E1015528,5,변경/조회,1,1
E1015528,12,업무협조,1,1
E1015529,1,가입,1,1
E1015530,5,변경/조회,1,1
E1015530,12,업무협조,2,2
E1015531,5,변경/조회,1,1
E1015532,4,이용,1,1
E1015533,1,가입,1,1
E1015534,8,품질,1,1
E1015535,5,변경/조회,1,1
E1015535,6,청구 수/미납,1,1
E1015535,9,해지,4,1
E1015536,6,청구 수/미납,1,1
E1015537,6,청구 수/미납,1,1
E1015538,9,해지,1,1
E1015539,12,업무협조,1,1
E1015540,5,변경/조회,1,1
E1015541,9,해지,1,1
E1015542,6,청구 수/미납,1,1
E1015543,9,해지,1,1
E1015544,9,해지,1,1
E1015545,5,변경/조회,1,1
E1015545,7,AS,1,1
E1015545,8,품질,1,1
E1015545,12,업무협조,1,1
E1015546,10,혜택,1,1
E1015547,4,이용,1,1
E1015548,6,청구 수/미납,1,1
E1015549,5,변경/조회,2,2
E1015550,12,업무협조,1,1
E1015551,9,해지,2,1
E1015552,9,해지,1,1
E1015553,5,변경/조회,1,1
E1015554,6,청구 수/미납,1,1
E1015555,12,업무협조,1,1
E1015556,1,가입,1,1
E1015556,10,혜택,1,1
E1015557,6,청구 수/미납,1,1
E1015558,9,해지,1,1
E1015559,6,청구 수/미납,1,1
E1015560,6,청구 수/미납,1,1
E1015561,12,업무협조,1,1
E1015562,12,업무협조,1,1
E1015563,1,가입,1,1
E1015564,9,해지,1,1
E1015565,9,해지,1,1
E1015566,3,채널,1,1
E1015566,5,변경/조회,1,1
E1015567,6,청구 수/미납,1,1
E1015567,9,해지,1,1
E1015568,4,이용,1,1
E1015568,5,변경/조회,1,1
E1015568,12,업무협조,1,1
E1015569,6,청구 수/미납,1,1
E1015570,5,변경/조회,1,1
E1015570,12,업무협조,1,1
E1015571,5,변경/조회,1,1
E1015572,6,청구 수/미납,1,1
E1015573,9,해지,1,1
E1015573,12,업무협조,1,1
E1015574,5,변경/조회,1,1
E1015574,10,혜택,1,1
E1015575,6,청구 수/미납,1,1
E1015576,12,업무협조,1,1
E1015577,3,채널,10,7
E1015577,4,이용,5,4
E1015577,5,변경/조회,9,6
E1015577,9,해지,2,1
E1015577,12,업무협조,6,5
E1015578,1,가입,1,1
E1015578,9,해지,1,1
E1015578,12,업무협조,1,1
E1015579,9,해지,1,1
E1015580,4,이용,1,1
E1015581,1,가입,1,1
E1015582,5,변경/조회,1,1
E1015583,6,청구 수/미납,1,1
E1015584,1,가입,1,1
E1015585,9,해지,1,1
E1015585,12,업무협조,2,1
E1015586,5,변경/조회,1,1
E1015587,9,해지,3,3
E1015588,1,가입,1,1
E1015588,12,업무협조,2,1
E1015589,6,청구 수/미납,1,1
E1015590,5,변경/조회,1,1
E1015591,3,채널,1,1
E1015592,9,해지,1,1
E1015593,4,이용,1,1
E1015594,8,품질,2,1
E1015595,1,가입,1,1
E1015596,10,혜택,1,1
E1015597,8,품질,1,1
E1015598,6,청구 수/미납,2,1
E1015599,12,업무협조,3,2
E1015600,7,AS,1,1
E1015600,8,품질,1,1
E1015601,9,해지,1,1
E1015602,12,업무협조,1,1
E1015603,7,AS,1,1
E1015604,6,청구 수/미납,1,1
E1015604,9,해지,1,1
E1015605,1,가입,1,1
E1015606,6,청구 수/미납,1,1
E1015607,5,변경/조회,1,1
E1015607,9,해지,2,2
E1015608,7,AS,1,1
E1015608,8,품질,1,1
E1015609,6,청구 수/미납,2,1
E1015610,6,청구 수/미납,1,1
E1015611,4,이용,1,1
E1015612,1,가입,2,2
E1015612,4,이용,1,1
E1015612,6,청구 수/미납,1,1
E1015612,12,업무협조,1,1
E1015613,10,혜택,1,1
E1015614,5,변경/조회,1,1
E1015615,8,품질,2,2
E1015616,4,이용,1,1
E1015617,9,해지,1,1
E1015618,5,변경/조회,1,1
E1015619,6,청구 수/미납,3,2
E1015619,7,AS,2,2
E1015619,8,품질,4,2
E1015619,12,업무협조,2,2
E1015620,4,이용,1,1
E1015621,9,해지,1,1
E1015621,12,업무협조,1,1
E1015622,9,해지,2,2
E1015623,4,이용,1,1
E1015623,12,업무협조,5,5
E1015624,8,품질,1,1
E1015625,12,업무협조,1,1
E1015626,9,해지,2,2
E1015627,5,변경/조회,1,1
E1015628,9,해지,1,1
E1015629,12,업무협조,1,1
E1015630,9,해지,1,1
E1015631,5,변경/조회,1,1
E1015631,12,업무협조,1,1
E1015632,6,청구 수/미납,1,1
E1015633,1,가입,1,1
E1015634,1,가입,1,1
E1015635,9,해지,3,2
E1015636,5,변경/조회,1,1
E1015637,9,해지,1,1
E1015638,3,채널,1,1
E1015639,9,해지,1,1
E1015640,7,AS,2,1
E1015641,9,해지,1,1
E1015642,3,채널,1,1
E1015642,12,업무협조,1,1
E1015643,12,업무협조,2,1
E1015644,9,해지,1,1
E1015645,8,품질,1,1
E1015646,4,이용,1,1
E1015647,5,변경/조회,1,1
E1015648,8,품질,1,1
E1015649,4,이용,1,1
E1015650,9,해지,1,1
E1015651,1,가입,1,1
E1015651,6,청구 수/미납,1,1
E1015652,4,이용,2,2
E1015652,5,변경/조회,1,1
E1015652,12,업무협조,1,1
E1015653,5,변경/조회,1,1
E1015654,6,청구 수/미납,1,1
E1015655,9,해지,1,1
E1015656,9,해지,1,1
E1015657,6,청구 수/미납,1,1
E1015658,6,청구 수/미납,1,1
E1015659,8,품질,1,1
E1015659,9,해지,1,1
E1015660,6,청구 수/미납,1,1
E1015661,12,업무협조,2,1
E1015662,9,해지,1,1
E1015663,3,채널,1,1
E1015664,4,이용,1,1
E1015665,4,이용,1,1
E1015666,9,해지,1,1
E1015667,5,변경/조회,1,1
E1015667,12,업무협조,1,1
E1015668,1,가입,1,1
E1015668,4,이용,1,1
E1015669,9,해지,1,1
E1015669,12,업무협조,3,2
E1015670,3,채널,1,1
E1015671,6,청구 수/미납,1,1
E1015672,9,해지,1,1
E1015673,9,해지,1,1
E1015674,5,변경/조회,5,4
E1015674,9,해지,3,3
E1015675,6,청구 수/미납,1,1
E1015676,9,해지,1,1
E1015677,2,개통,1,1
E1015677,3,채널,2,2
E1015677,9,해지,4,1
E1015677,12,업무협조,5,2
E1015678,6,청구 수/미납,1,1
E1015679,5,변경/조회,1,1
E1015680,4,이용,2,1
E1015680,6,청구 수/미납,1,1
E1015680,12,업무협조,2,1
E1015681,1,가입,1,1
E1015682,3,채널,1,1
E1015682,9,해지,1,1
E1015682,12,업무협조,1,1
E1015683,1,가입,1,1
E1015684,1,가입,1,1
E1015684,12,업무협조,1,1
E1015685,1,가입,1,1
E1015686,5,변경/조회,1,1
E1015687,6,청구 수/미납,3,2
E1015687,12,업무협조,2,1
E1015688,1,가입,1,1
E1015688,3,채널,1,1
E1015688,5,변경/조회,1,1
E1015688,10,혜택,1,1
E1015688,12,업무협조,1,1
E1015689,6,청구 수/미납,1,1
E1015689,12,업무협조,1,1
E1015690,4,이용,1,1
E1015691,10,혜택,1,1
E1015692,1,가입,1,1
E1015693,8,품질,1,1
E1015694,4,이용,1,1
E1015695,5,변경/조회,1,1
E1015696,5,변경/조회,1,1
E1015697,1,가입,1,1
E1015698,5,변경/조회,1,1
E1015699,1,가입,1,1
E1015699,9,해지,1,1
E1015700,12,업무협조,1,1
E1015701,12,업무협조,1,1
E1015702,6,청구 수/미납,1,1
E1015703,4,이용,2,2
E1015704,9,해지,1,1
E1015705,1,가입,1,1
E1015705,5,변경/조회,2,2
E1015705,12,업무협조,1,1
E1015706,5,변경/조회,1,1
E1015706,12,업무협조,1,1
E1015707,4,이용,2,1
E1015708,8,품질,2,1
E1015709,1,가입,1,1
E1015710,12,업무협조,1,1
E1015711,6,청구 수/미납,1,1
E1015712,4,이용,1,1
E1015712,5,변경/조회,1,1
E1015712,12,업무협조,1,1
E1015713,3,채널,1,1
E1015713,6,청구 수/미납,2,2
E1015714,7,AS,1,1
E1015714,8,품질,1,1
E1015715,9,해지,1,1
E1015716,4,이용,1,1
E1015717,9,해지,3,2
E1015718,8,품질,1,1
E1015719,6,청구 수/미납,1,1
E1015720,6,청구 수/미납,1,1
E1015721,3,채널,1,1
E1015721,4,이용,1,1
E1015722,5,변경/조회,2,2
E1015723,9,해지,1,1
E1015724,9,해지,1,1
E1015725,9,해지,1,1
E1015726,10,혜택,1,1
E1015726,12,업무협조,1,1
E1015727,9,해지,1,1
E1015728,4,이용,1,1
E1015728,12,업무협조,3,2
E1015729,12,업무협조,3,3
E1015730,3,채널,1,1
E1015730,8,품질,1,1
E1015730,9,해지,2,2
E1015730,12,업무협조,1,1
E1015731,9,해지,1,1
E1015732,9,해지,1,1
E1015733,8,품질,1,1
E1015734,1,가입,1,1
E1015734,5,변경/조회,1,1
E1015734,6,청구 수/미납,2,2
E1015734,12,업무협조,2,2
E1015735,12,업무협조,1,1
E1015736,5,변경/조회,1,1
E1015736,12,업무협조,1,1
E1015737,5,변경/조회,1,1
E1015737,12,업무협조,1,1
E1015738,4,이용,1,1
E1015738,9,해지,1,1
E1015739,7,AS,1,1
E1015740,4,이용,1,1
E1015741,12,업무협조,1,1
E1015742,1,가입,1,1
E1015742,8,품질,1,1
E1015742,10,혜택,1,1
E1015742,12,업무협조,2,2
E1015743,6,청구 수/미납,1,1
E1015744,1,가입,1,1
E1015745,8,품질,1,1
E1015746,12,업무협조,1,1
E1015747,12,업무협조,1,1
E1015748,8,품질,1,1
E1015749,1,가입,1,1
E1015749,3,채널,1,1
E1015749,12,업무협조,1,1
E1015750,6,청구 수/미납,1,1
E1015751,6,청구 수/미납,1,1
E1015752,9,해지,1,1
E1015753,5,변경/조회,1,1
E1015754,6,청구 수/미납,1,1
E1015755,9,해지,1,1
E1015756,6,청구 수/미납,2,2
E1015757,12,업무협조,1,1
E1015758,4,이용,1,1
E1015758,8,품질,1,1
E1015759,5,변경/조회,1,1
E1015760,1,가입,1,1
E1015760,12,업무협조,1,1
E1015761,6,청구 수/미납,1,1
E1015761,8,품질,2,2
E1015761,12,업무협조,1,1
E1015762,9,해지,1,1
E1015763,9,해지,1,1
E1015764,9,해지,2,1
E1015765,6,청구 수/미납,1,1
E1015766,7,AS,1,1
E1015766,8,품질,1,1
E1015766,9,해지,1,1
E1015767,9,해지,1,1
E1015768,6,청구 수/미납,1,1
E1015769,6,청구 수/미납,1,1
E1015770,6,청구 수/미납,1,1
E1015770,9,해지,1,1
E1015771,4,이용,1,1
E1015771,6,청구 수/미납,3,2
E1015772,8,품질,1,1
E1015772,12,업무협조,1,1
E1015773,1,가입,1,1
E1015774,5,변경/조회,1,1
E1015775,12,업무협조,1,1
E1015776,5,변경/조회,1,1
E1015777,8,품질,1,1
E1015778,9,해지,1,1
E1015779,1,가입,1,1
E1015780,9,해지,2,2
E1015781,6,청구 수/미납,1,1
E1015782,6,청구 수/미납,1,1
E1015783,9,해지,1,1
E1015784,6,청구 수/미납,1,1
E1015785,9,해지,2,2
E1015785,12,업무협조,3,2
E1015786,4,이용,1,1
E1015787,6,청구 수/미납,1,1
E1015788,9,해지,1,1
E1015789,2,개통,1,1
E1015789,6,청구 수/미납,1,1
E1015790,6,청구 수/미납,1,1
E1015791,4,이용,2,2
E1015791,12,업무협조,2,2
E1015792,12,업무협조,1,1
E1015793,8,품질,1,1
E1015794,9,해지,1,1
E1015795,9,해지,3,1
E1015796,8,품질,2,2
E1015796,12,업무협조,1,1
E1015797,6,청구 수/미납,1,1
E1015798,9,해지,1,1
E1015799,6,청구 수/미납,2,1
E1015800,12,업무협조,1,1
E1015801,3,채널,1,1
E1015801,5,변경/조회,1,1
E1015802,6,청구 수/미납,1,1
E1015802,12,업무협조,1,1
E1015803,1,가입,1,1
E1015803,12,업무협조,1,1
E1015804,7,AS,1,1
E1015805,6,청구 수/미납,1,1
E1015806,1,가입,1,1
E1015807,1,가입,1,1
E1015808,5,변경/조회,1,1
E1015809,1,가입,1,1
E1015810,12,업무협조,2,1
E1015811,1,가입,1,1
E1015812,5,변경/조회,1,1
E1015812,12,업무협조,1,1
E1015813,9,해지,2,1
E1015814,8,품질,1,1
E1015815,6,청구 수/미납,1,1
E1015816,9,해지,1,1
E1015817,12,업무협조,1,1
E1015818,7,AS,1,1
E1015818,9,해지,1,1
E1015819,1,가입,1,1
E1015819,4,이용,1,1
E1015820,3,채널,2,2
E1015820,5,변경/조회,1,1
E1015821,6,청구 수/미납,1,1
E1015822,9,해지,1,1
E1015823,6,청구 수/미납,1,1
E1015824,5,변경/조회,1,1
E1015824,12,업무협조,1,1
E1015825,6,청구 수/미납,1,1
E1015826,1,가입,1,1
E1015827,6,청구 수/미납,1,1
E1015827,12,업무협조,1,1
E1015828,8,품질,1,1
E1015829,4,이용,1,1
E1015830,12,업무협조,1,1
E1015831,6,청구 수/미납,1,1
E1015831,9,해지,1,1
E1015832,9,해지,1,1
E1015833,4,이용,1,1
E1015834,8,품질,2,2
E1015834,12,업무협조,1,1
E1015835,7,AS,1,1
E1015836,9,해지,1,1
E1015837,9,해지,1,1
E1015838,9,해지,2,1
E1015839,9,해지,1,1
E1015840,6,청구 수/미납,1,1
E1015841,5,변경/조회,1,1
E1015842,6,청구 수/미납,1,1
E1015843,6,청구 수/미납,1,1
E1015844,6,청구 수/미납,1,1
E1015845,6,청구 수/미납,1,1
E1015845,12,업무협조,1,1
E1015846,3,채널,1,1
E1015846,9,해지,2,2
E1015846,12,업무협조,1,1
E1015847,5,변경/조회,1,1
E1015847,12,업무협조,1,1
E1015848,6,청구 수/미납,1,1
E1015849,7,AS,1,1
E1015849,8,품질,1,1
E1015850,9,해지,1,1
E1015851,7,AS,1,1
E1015852,6,청구 수/미납,2,2
E1015853,4,이용,2,1
E1015854,10,혜택,1,1
E1015855,4,이용,1,1
E1015855,12,업무협조,1,1
E1015856,9,해지,1,1
E1015857,7,AS,1,1
